,pid,condition,timing,view,hand,face,angle,response,RT
36,P02,continuous,pre,1,right,palm,0,True,1.5905727584031408
37,P02,continuous,pre,1,right,back,240,True,0.8813336310995509
38,P02,continuous,pre,1,right,palm,300,True,3.8178114467446
39,P02,continuous,pre,1,right,back,60,True,0.9051434376160614
40,P02,continuous,pre,1,left,palm,60,True,1.8883207879116528
41,P02,continuous,pre,1,left,palm,120,True,1.542984172119759
42,P02,continuous,pre,1,right,palm,60,True,0.7724023967894027
43,P02,continuous,pre,1,left,back,0,True,0.6728217181371292
44,P02,continuous,pre,1,right,back,0,True,0.5301681920245755
45,P02,continuous,pre,1,right,palm,120,True,1.1777268240402918
46,P02,continuous,pre,1,left,palm,0,True,1.510498738440219
47,P02,continuous,pre,1,right,back,120,True,0.6287265187420417
48,P02,continuous,pre,2,right,palm,180,True,0.7920638064097147
49,P02,continuous,pre,2,right,palm,0,True,1.4271776306850368
50,P02,continuous,pre,2,right,palm,300,True,0.8048606341762934
51,P02,continuous,pre,2,right,palm,60,True,1.2952053648041328
52,P02,continuous,pre,2,right,back,0,True,0.5585630688437959
53,P02,continuous,pre,2,right,palm,120,True,2.5006919740553712
54,P02,continuous,pre,2,left,back,300,True,0.7629116460448131
55,P02,continuous,pre,2,right,back,180,True,1.0808937401307048
56,P02,continuous,pre,2,left,back,60,True,1.1380002734949812
57,P02,continuous,pre,2,left,back,180,True,1.7191585074469913
58,P02,continuous,pre,2,left,palm,0,True,1.6125290014315397
59,P02,continuous,pre,2,right,back,60,True,0.6074881054373691
60,P02,continuous,pre,2,left,back,0,True,0.6507268121640664
61,P02,continuous,pre,2,right,back,240,True,0.6674628932960331
62,P02,continuous,pre,2,right,back,120,False,0.7799962997669354
63,P02,continuous,pre,2,right,back,300,True,0.7452041582000675
64,P02,continuous,pre,2,left,palm,300,True,1.0870676885970172
65,P02,continuous,pre,2,left,back,240,True,0.8225750168494415
66,P02,continuous,pre,2,left,palm,60,True,1.3528431840823032
67,P02,continuous,pre,2,left,palm,240,True,1.8286666102358138
68,P02,continuous,pre,2,left,back,120,True,0.9507405635522446
69,P02,continuous,pre,2,left,palm,120,True,1.0035631014034152
70,P02,continuous,pre,2,right,palm,240,True,1.2865408460056642
71,P02,continuous,pre,2,left,palm,180,True,0.9819485361222178
0,P02,continuous,post,0,right,back,120,True,1.8501679471301031
1,P02,continuous,post,0,right,palm,180,True,0.6900790341678658
2,P02,continuous,post,0,right,back,180,True,1.0500144983452628
3,P02,continuous,post,0,left,palm,60,True,0.7548159591315198
4,P02,continuous,post,0,left,back,60,True,0.7279156897348003
5,P02,continuous,post,0,left,palm,240,True,0.9578414206771413
6,P02,continuous,post,0,right,back,240,True,0.6828199029914686
7,P02,continuous,post,0,right,palm,300,True,0.9146057120815385
8,P02,continuous,post,0,left,back,240,True,0.60964674220304
9,P02,continuous,post,0,left,palm,300,True,0.797664789861301
10,P02,continuous,post,0,left,back,120,True,0.7215892789681675
11,P02,continuous,post,0,left,back,300,True,0.7033665652488708
12,P02,continuous,post,0,right,palm,240,True,0.7912862846424105
13,P02,continuous,post,0,right,palm,120,True,0.8518146678834455
14,P02,continuous,post,0,right,back,300,True,0.5808798828511499
15,P02,continuous,post,0,left,back,180,True,0.6902537037822185
16,P02,continuous,post,0,left,back,0,True,0.6742120619310299
17,P02,continuous,post,0,left,palm,180,True,0.8028022215221426
18,P02,continuous,post,0,left,palm,0,True,1.142689751148282
19,P02,continuous,post,0,right,palm,0,True,1.2200059525566758
20,P02,continuous,post,0,left,palm,120,True,0.6539637935929932
21,P02,continuous,post,0,right,palm,60,True,0.7512559166498249
22,P02,continuous,post,0,right,back,60,True,0.5965924869888113
23,P02,continuous,post,0,right,back,0,True,0.49639609858422773
24,P02,continuous,post,1,right,back,0,True,0.5126809755238355
25,P02,continuous,post,1,right,palm,120,True,0.8327933003529324
26,P02,continuous,post,1,right,back,240,True,0.7218348123424221
27,P02,continuous,post,1,left,back,240,True,0.6884480183653068
28,P02,continuous,post,1,right,palm,240,False,0.9450005228572991
29,P02,continuous,post,1,left,back,120,True,0.7352399389783386
30,P02,continuous,post,1,left,back,180,True,1.333389130573778
31,P02,continuous,post,1,left,back,60,True,0.843297992098087
32,P02,continuous,post,1,right,palm,60,True,0.9168775661746622
33,P02,continuous,post,1,left,back,0,True,0.9313456493255217
34,P02,continuous,post,1,right,back,120,True,0.6893144715650124
35,P02,continuous,post,1,right,palm,0,True,1.0653831259187427
36,P02,continuous,post,1,right,palm,180,True,0.6495687077840557
37,P02,continuous,post,1,left,palm,60,True,0.8108316610087059
38,P02,continuous,post,1,left,palm,0,True,0.6786301305837696
39,P02,continuous,post,1,left,palm,180,True,1.2792721946243546
40,P02,continuous,post,1,right,back,180,True,1.1588034059095662
41,P02,continuous,post,1,left,palm,240,True,0.9558346353733214
42,P02,continuous,post,1,left,palm,300,True,0.9121277784797712
43,P02,continuous,post,1,left,palm,120,True,1.2632757523679174
44,P02,continuous,post,1,right,palm,300,True,0.9516509917302756
45,P02,continuous,post,1,left,back,300,True,0.5726780720287934
46,P02,continuous,post,1,right,back,60,True,0.5853768592642155
47,P02,continuous,post,1,right,back,300,True,0.5734311432024697
48,P02,continuous,post,2,right,palm,300,True,0.8668691965940525
49,P02,continuous,post,2,right,back,120,True,0.8199022233238793
50,P02,continuous,post,2,left,palm,60,True,0.7584924480252084
51,P02,continuous,post,2,right,palm,120,True,0.8831896969495574
52,P02,continuous,post,2,left,palm,240,True,0.8512581000177306
53,P02,continuous,post,2,right,palm,60,True,0.8683109869889449
54,P02,continuous,post,2,right,back,300,True,0.5728615517364233
55,P02,continuous,post,2,left,palm,180,True,0.8014837723894743
56,P02,continuous,post,2,right,back,60,True,0.7732255999726476
57,P02,continuous,post,2,left,palm,0,True,0.7376772695424734
58,P02,continuous,post,2,left,back,180,True,1.0715808327731793
59,P02,continuous,post,2,left,back,120,True,1.1203565558389528
60,P02,continuous,post,2,left,palm,120,True,1.1026888777996646
61,P02,continuous,post,2,left,back,240,True,0.6773859926470323
62,P02,continuous,post,2,left,palm,300,True,1.0296968984257546
63,P02,continuous,post,2,right,palm,240,True,1.0875110078268335
64,P02,continuous,post,2,right,palm,0,True,0.8307662135339342
65,P02,continuous,post,2,left,back,0,True,0.6565010995327611
66,P02,continuous,post,2,right,back,240,True,0.5772263767939876
67,P02,continuous,post,2,left,back,300,True,0.5898910728137707
68,P02,continuous,post,2,right,back,0,False,0.8025248952035327
69,P02,continuous,post,2,left,back,60,True,0.7418980687943986
70,P02,continuous,post,2,right,back,180,True,1.8922506830713246
71,P02,continuous,post,2,right,palm,180,True,0.7707894185441546
