,pid,condition,timing,view,hand,face,angle,response,RT
45,P17,control,post,1,right,palm,180,True,3.8023711372588878
46,P17,control,post,1,left,back,60,True,0.9394858590558215
47,P17,control,post,1,left,palm,240,True,4.2890150560442635
48,P17,control,post,2,left,palm,300,True,0.780653141023322
49,P17,control,post,2,right,palm,180,True,1.0571054060947063
50,P17,control,post,2,right,back,240,True,1.321972799069954
51,P17,control,post,2,left,back,60,True,0.7599226398369865
52,P17,control,post,2,right,back,60,True,0.8050045850723109
53,P17,control,post,2,right,back,120,True,1.6402039954855354
54,P17,control,post,2,left,back,300,True,0.801569419983025
55,P17,control,post,2,left,palm,60,True,0.9487701511425257
56,P17,control,post,2,left,back,0,True,0.9544656763118837
57,P17,control,post,2,left,palm,180,True,1.6554002342709282
58,P17,control,post,2,right,back,180,True,2.2160767871246208
59,P17,control,post,2,right,palm,240,True,1.7696474359217973
60,P17,control,post,2,left,back,180,True,2.8449008406350913
61,P17,control,post,2,left,back,240,True,0.8764386286002264
62,P17,control,post,2,left,back,120,True,1.877512692261007
63,P17,control,post,2,left,palm,240,True,1.7885197763316683
64,P17,control,post,2,right,palm,120,True,1.471882438292596
65,P17,control,post,2,right,palm,60,True,1.4154852860165192
66,P17,control,post,2,left,palm,0,True,1.5377611518370031
67,P17,control,post,2,left,palm,120,True,2.1428692361969297
68,P17,control,post,2,right,back,300,True,0.6676707604174226
69,P17,control,post,2,right,palm,300,True,0.8842397628786784
70,P17,control,post,2,right,back,0,True,1.755909839940614
71,P17,control,post,2,right,palm,0,True,1.1840808750021097
