,pid,condition,timing,view,hand,face,angle,response,RT
39,P06,continuous,post,1,right,palm,0,True,1.1915886686983868
40,P06,continuous,post,1,right,palm,120,True,1.1474995642820431
41,P06,continuous,post,1,right,back,300,True,0.937551064966101
42,P06,continuous,post,1,right,back,60,True,0.927306470239273
43,P06,continuous,post,1,left,palm,0,True,1.0141800206474727
44,P06,continuous,post,1,left,palm,120,True,1.1768831074296031
45,P06,continuous,post,1,right,back,180,True,1.2452083680473152
46,P06,continuous,post,1,left,palm,60,True,1.102454374300578
47,P06,continuous,post,1,right,palm,300,True,2.236372620558541
48,P06,continuous,post,2,right,palm,240,True,1.1325737509323517
49,P06,continuous,post,2,right,back,180,True,1.9073156250669854
50,P06,continuous,post,2,left,palm,120,True,1.7612551687416271
51,P06,continuous,post,2,right,back,300,True,0.7252023925102549
52,P06,continuous,post,2,right,back,0,True,0.6197135190705012
53,P06,continuous,post,2,left,back,120,True,0.838452566320484
54,P06,continuous,post,2,right,back,60,True,0.8561734743707348
55,P06,continuous,post,2,right,back,240,True,0.8412591524320305
56,P06,continuous,post,2,left,palm,180,True,1.8108704936894355
57,P06,continuous,post,2,left,palm,0,True,1.244718067759095
58,P06,continuous,post,2,left,palm,60,True,0.9661099077020481
59,P06,continuous,post,2,right,palm,120,True,0.9147762334614526
60,P06,continuous,post,2,right,palm,0,True,1.106167632904544
61,P06,continuous,post,2,left,back,300,True,1.0335250484058633
62,P06,continuous,post,2,left,back,60,True,1.1703127005021088
63,P06,continuous,post,2,right,palm,300,True,1.3666396618464205
64,P06,continuous,post,2,left,palm,300,True,1.4661690884822747
65,P06,continuous,post,2,left,back,240,True,1.1306190615759988
66,P06,continuous,post,2,right,back,120,True,0.9766348929078958
67,P06,continuous,post,2,left,back,0,True,0.8848912816574739
68,P06,continuous,post,2,right,palm,60,True,0.8447942941311339
69,P06,continuous,post,2,left,back,180,True,2.1744243280882074
70,P06,continuous,post,2,right,palm,180,True,1.369409475435532
71,P06,continuous,post,2,left,palm,240,True,1.052856669517496
