,pid,condition,timing,view,hand,face,angle,response,RT
0,P13,control,post,0,left,back,0,True,1.336620006361045
1,P13,control,post,0,right,palm,120,True,2.1818470844300464
2,P13,control,post,0,left,back,60,True,0.9447431361768395
3,P13,control,post,0,right,back,180,True,0.9108936339034699
4,P13,control,post,0,right,palm,300,True,2.829176632279996
5,P13,control,post,0,left,palm,240,True,2.2605483551160432
6,P13,control,post,0,left,palm,300,True,1.7318607975612395
7,P13,control,post,0,right,palm,60,True,1.5861013603862375
8,P13,control,post,0,right,back,120,True,0.7175179764162749
9,P13,control,post,0,left,back,180,True,2.268144182045944
10,P13,control,post,0,left,back,120,False,0.8991758355405182
11,P13,control,post,0,left,back,240,True,1.2018528761691414
12,P13,control,post,0,left,palm,60,True,1.5158221496385522
13,P13,control,post,0,right,back,0,True,0.8421201818273403
14,P13,control,post,0,right,palm,240,True,0.7168560707941651
15,P13,control,post,0,left,back,300,True,0.9070505208801478
16,P13,control,post,0,right,palm,180,True,0.9060852418188006
17,P13,control,post,0,right,back,240,True,0.9771791941020638
18,P13,control,post,0,left,palm,180,True,1.6134026700165123
19,P13,control,post,0,right,palm,0,True,1.5749508550507016
20,P13,control,post,0,left,palm,120,True,1.0743724537314847
21,P13,control,post,0,left,palm,0,True,1.2426010593771935
22,P13,control,post,0,right,back,60,True,0.8670772422337905
23,P13,control,post,0,right,back,300,False,0.8436087034642696
24,P13,control,post,1,left,palm,60,True,1.8292153200600296
25,P13,control,post,1,left,back,0,True,0.8864345349138603
26,P13,control,post,1,right,back,180,True,2.28506452817237
27,P13,control,post,1,right,palm,300,True,1.195855122350622
28,P13,control,post,1,left,palm,0,True,1.2156081028515473
29,P13,control,post,1,left,back,60,True,0.7614657533122227
30,P13,control,post,1,right,palm,180,True,1.3274544518208131
31,P13,control,post,1,right,back,0,True,0.821285092853941
32,P13,control,post,1,right,back,240,True,1.119218093343079
33,P13,control,post,1,right,back,300,True,0.6051514492137358
34,P13,control,post,1,left,back,300,True,0.6724788979627192
35,P13,control,post,1,left,palm,120,True,0.8810228434158489
36,P13,control,post,1,right,palm,120,True,0.9453196222893894
37,P13,control,post,1,right,back,60,True,0.9030668294872157
38,P13,control,post,1,right,palm,0,True,1.3899754236917943
39,P13,control,post,1,left,back,240,True,0.8965006335638463
40,P13,control,post,1,right,palm,240,True,0.6481236047693528
41,P13,control,post,1,left,palm,300,True,1.0830205114325508
42,P13,control,post,1,right,back,120,True,0.8828603210859001
43,P13,control,post,1,left,palm,240,True,0.9705957610858604
44,P13,control,post,1,left,back,180,True,2.294785884267185
45,P13,control,post,1,left,palm,180,True,1.4529430285911076
46,P13,control,post,1,left,back,120,True,1.4293285488383844
47,P13,control,post,1,right,palm,60,True,2.0150231130537577
48,P13,control,post,2,left,back,60,True,1.1767192309489474
49,P13,control,post,2,left,palm,300,True,1.844783509382978
50,P13,control,post,2,right,back,240,True,1.1652891010744497
51,P13,control,post,2,left,back,120,True,1.0740395855973475
52,P13,control,post,2,left,palm,60,True,1.4101160480058752
53,P13,control,post,2,right,back,120,True,0.9564927274477668
54,P13,control,post,2,right,palm,300,True,0.7696235105395317
55,P13,control,post,2,right,palm,0,False,1.286048193462193
56,P13,control,post,2,left,palm,120,True,1.6218795055756345
57,P13,control,post,2,right,back,0,True,0.7676822270732373
58,P13,control,post,2,right,palm,120,True,1.9639751724316739
59,P13,control,post,2,left,back,180,True,3.575619272480253
60,P13,control,post,2,left,back,240,True,1.3287349788006395
61,P13,control,post,2,left,palm,180,True,1.5352637126925401
62,P13,control,post,2,left,palm,240,True,1.676292899355758
63,P13,control,post,2,left,back,300,True,1.0837050168775022
64,P13,control,post,2,left,back,0,True,0.9310997592983767
65,P13,control,post,2,right,palm,60,True,2.200702202215325
66,P13,control,post,2,right,palm,180,True,0.8830001332680695
67,P13,control,post,2,right,back,300,True,0.626599796814844
68,P13,control,post,2,right,palm,240,True,0.8060099346912466
69,P13,control,post,2,left,palm,0,True,0.8652026089839637
70,P13,control,post,2,right,back,60,True,1.842186832043808
71,P13,control,post,2,right,back,180,True,1.7073829292785376
