,pid,condition,timing,view,hand,face,angle,response,RT
57,P11,continuous,post,2,right,back,240,True,0.8268293187138624
58,P11,continuous,post,2,left,back,300,True,1.1812698322464712
59,P11,continuous,post,2,left,palm,60,True,2.2653061849996448
60,P11,continuous,post,2,right,back,120,True,1.5527421586448327
61,P11,continuous,post,2,left,back,60,True,0.8289433564641513
62,P11,continuous,post,2,right,palm,0,True,1.1435848779510707
63,P11,continuous,post,2,right,back,0,True,0.7414247212582268
64,P11,continuous,post,2,right,back,60,True,0.8113174373866059
65,P11,continuous,post,2,right,palm,240,False,1.1103474851697683
66,P11,continuous,post,2,left,back,240,True,1.7332301915157586
67,P11,continuous,post,2,left,back,0,True,1.2596267434419133
68,P11,continuous,post,2,right,palm,300,True,1.2438160852179863
69,P11,continuous,post,2,right,palm,180,True,0.965151127486024
70,P11,continuous,post,2,left,back,120,True,1.3380901417694986
71,P11,continuous,post,2,left,palm,240,True,1.8153179828659631
