,pid,condition,timing,view,hand,face,angle,response,RT
38,P15,control,post,1,left,back,240,True,0.7295846272354538
39,P15,control,post,1,right,back,240,True,0.9921325895575137
40,P15,control,post,1,right,palm,180,True,0.8670411848725053
41,P15,control,post,1,left,palm,180,True,0.8840898583221133
42,P15,control,post,1,right,palm,120,True,1.2597478858660907
43,P15,control,post,1,right,back,120,True,1.004448712444173
44,P15,control,post,1,left,back,60,True,0.654688136218283
45,P15,control,post,1,left,back,180,True,2.1845530009277354
46,P15,control,post,1,right,back,300,True,0.6825996507368473
47,P15,control,post,1,left,palm,240,True,1.2905667301120047
48,P15,control,post,2,right,back,300,True,0.625831260727864
49,P15,control,post,2,right,palm,120,True,1.2044343098614263
50,P15,control,post,2,left,palm,0,True,0.9190459974797704
51,P15,control,post,2,right,palm,240,True,0.7573800783939078
52,P15,control,post,2,left,palm,120,True,0.6985784728130966
53,P15,control,post,2,right,back,0,True,0.7873692419834697
54,P15,control,post,2,left,back,60,True,0.6551240441531263
55,P15,control,post,2,right,back,180,True,1.032439134726701
56,P15,control,post,2,left,back,0,True,0.9146011155107772
57,P15,control,post,2,right,back,240,True,0.7297780661701836
58,P15,control,post,2,right,back,120,True,1.1361434711679976
59,P15,control,post,2,right,back,60,True,0.6295261358982316
60,P15,control,post,2,left,back,120,True,0.8489774358267823
61,P15,control,post,2,left,palm,60,True,0.8898830671214455
62,P15,control,post,2,left,back,300,True,0.7464525023151509
63,P15,control,post,2,right,palm,180,True,0.7521135597626198
64,P15,control,post,2,left,palm,180,True,1.1414513589179478
65,P15,control,post,2,right,palm,0,True,1.3228143411406563
66,P15,control,post,2,left,back,240,True,0.8094948256048156
67,P15,control,post,2,right,palm,60,True,1.4443472355278573
68,P15,control,post,2,left,palm,300,True,1.3735780801898727
69,P15,control,post,2,left,palm,240,True,2.1525501571832137
70,P15,control,post,2,right,palm,300,True,0.6040929380233138
71,P15,control,post,2,left,back,180,True,1.0473641934186162
