,pid,condition,timing,view,hand,face,angle,response,RT
65,P07,control,pre,2,left,palm,60,True,0.8945805388470944
66,P07,control,pre,2,left,palm,240,True,1.78237770177293
67,P07,control,pre,2,left,palm,300,True,1.9617581388824876
68,P07,control,pre,2,right,palm,180,True,1.773769873904712
69,P07,control,pre,2,right,palm,0,True,1.0486511581225386
70,P07,control,pre,2,left,palm,0,True,0.7549611264948908
71,P07,control,pre,2,right,palm,240,True,0.8722492929910004
0,P07,control,post,0,right,palm,180,True,2.463390464807162
1,P07,control,post,0,right,back,240,True,1.1181041466770694
2,P07,control,post,0,right,palm,240,True,3.1490386475379637
3,P07,control,post,0,left,palm,60,True,1.079379233866348
4,P07,control,post,0,right,palm,300,True,0.8875159203962539
5,P07,control,post,0,left,palm,180,False,1.3111725263297558
6,P07,control,post,0,right,back,0,True,0.7976147656991088
7,P07,control,post,0,right,palm,0,True,0.9777143196406541
8,P07,control,post,0,right,back,60,True,0.893009581923252
9,P07,control,post,0,left,palm,0,True,0.8280436443856161
10,P07,control,post,0,right,back,120,True,0.7503616922258516
11,P07,control,post,0,left,back,60,True,0.7877570485470642
12,P07,control,post,0,left,palm,300,True,0.9040470841500792
13,P07,control,post,0,left,back,0,True,0.7502142190896848
14,P07,control,post,0,right,back,180,True,0.8358869168332603
15,P07,control,post,0,left,back,300,True,0.6055059190366592
16,P07,control,post,0,right,palm,60,True,0.8651896370429313
17,P07,control,post,0,left,back,180,True,0.8738047494007333
18,P07,control,post,0,left,back,120,True,0.8272204761669855
19,P07,control,post,0,right,back,300,True,0.7171714269861695
20,P07,control,post,0,right,palm,120,True,1.9797904349288729
21,P07,control,post,0,left,back,240,True,0.8702826313055994
22,P07,control,post,0,left,palm,120,True,1.0864874389262695
23,P07,control,post,0,left,palm,240,True,1.557454192352452
24,P07,control,post,1,left,back,300,True,0.7546751856352785
25,P07,control,post,1,right,palm,300,True,0.9918552694834943
26,P07,control,post,1,right,back,0,True,0.7398830557212932
27,P07,control,post,1,right,palm,60,True,0.8415357124395086
28,P07,control,post,1,left,back,180,True,0.9075144265116251
29,P07,control,post,1,left,back,240,True,0.7544311846286291
30,P07,control,post,1,right,palm,0,True,1.2162415801467432
31,P07,control,post,1,left,back,120,True,0.7549088443665823
32,P07,control,post,1,right,back,300,True,0.616137774381059
33,P07,control,post,1,left,palm,120,True,0.9236142792324245
34,P07,control,post,1,right,palm,180,True,0.8898057759652147
35,P07,control,post,1,left,palm,60,True,0.688667743030237
36,P07,control,post,1,right,back,180,True,0.7529786700215482
37,P07,control,post,1,left,palm,300,True,0.8298297930232366
38,P07,control,post,1,right,back,60,True,0.5677106615439698
39,P07,control,post,1,left,palm,0,True,0.6763964460878924
40,P07,control,post,1,left,palm,240,True,2.716821704983886
41,P07,control,post,1,right,back,240,True,0.8171704693668289
42,P07,control,post,1,right,palm,120,True,1.1638081776727631
43,P07,control,post,1,left,back,60,True,0.7836542310396908
44,P07,control,post,1,right,back,120,True,1.1320348036606447
45,P07,control,post,1,left,palm,180,True,2.050182617706014
46,P07,control,post,1,left,back,0,True,0.7552394140147953
47,P07,control,post,1,right,palm,240,True,1.2403501816588687
48,P07,control,post,2,left,palm,0,True,1.1697243401540618
49,P07,control,post,2,left,back,240,False,0.7976185961706506
50,P07,control,post,2,right,palm,60,True,0.9693554657933419
51,P07,control,post,2,right,palm,240,True,0.8783135968296847
52,P07,control,post,2,right,palm,300,True,0.7828333611032576
53,P07,control,post,2,left,back,0,True,0.8099339435248112
54,P07,control,post,2,right,palm,120,True,0.8531822595577978
55,P07,control,post,2,right,back,240,True,0.8942426105422783
56,P07,control,post,2,left,palm,180,True,1.1978162484738277
57,P07,control,post,2,left,palm,300,True,1.824351836425194
58,P07,control,post,2,right,palm,0,True,0.8584204286671593
59,P07,control,post,2,left,back,300,True,0.8521442019118695
60,P07,control,post,2,right,back,120,True,0.9571718866427545
61,P07,control,post,2,right,back,0,True,0.7782482873008121
62,P07,control,post,2,left,back,120,True,0.9426666590079549
63,P07,control,post,2,left,palm,240,True,1.3083084831523593
64,P07,control,post,2,left,back,180,True,0.8755571898909693
65,P07,control,post,2,right,back,180,True,0.9564647816914658
66,P07,control,post,2,left,back,60,True,0.9135474183603947
67,P07,control,post,2,left,palm,60,True,1.024931769734394
68,P07,control,post,2,right,back,60,True,0.7459872943290975
69,P07,control,post,2,left,palm,120,True,0.7845716288502445
70,P07,control,post,2,right,back,300,True,0.7562935596397438
71,P07,control,post,2,right,palm,180,True,1.9856418624513026
