,pid,condition,timing,view,hand,face,angle,response,RT
64,P10,control,pre,2,left,palm,60,True,0.951471725551528
65,P10,control,pre,2,right,palm,120,True,0.8763461721900967
66,P10,control,pre,2,right,back,120,True,0.7572069409725373
67,P10,control,pre,2,left,palm,0,True,0.9393233774208056
68,P10,control,pre,2,left,back,60,True,0.7931318069895497
69,P10,control,pre,2,left,palm,240,False,1.3727809585616342
70,P10,control,pre,2,right,back,240,True,0.7685045408361475
71,P10,control,pre,2,left,palm,120,True,1.4448639664624352
0,P10,control,post,0,left,back,60,True,1.4536244696719223
1,P10,control,post,0,right,palm,120,False,1.7105989939664141
2,P10,control,post,0,left,back,240,True,0.9808081837290956
3,P10,control,post,0,right,back,240,True,0.67283245053477
4,P10,control,post,0,right,back,0,True,0.6261826583759103
5,P10,control,post,0,left,palm,300,True,0.9579647780410596
6,P10,control,post,0,right,palm,300,True,0.9952256991018658
7,P10,control,post,0,right,palm,180,True,0.7114995380434266
8,P10,control,post,0,left,back,0,True,0.8313672794902232
9,P10,control,post,0,right,back,300,True,0.6105976149920025
10,P10,control,post,0,left,back,180,False,0.6223824466287624
11,P10,control,post,0,left,palm,60,True,0.9451280986577331
12,P10,control,post,0,left,back,120,True,0.9598440078407293
13,P10,control,post,0,left,palm,180,False,0.8291609273437643
14,P10,control,post,0,right,back,180,False,1.1682205616671126
15,P10,control,post,0,left,back,300,True,0.8770912464533467
16,P10,control,post,0,right,palm,0,True,0.9259864615778497
17,P10,control,post,0,left,palm,0,True,0.8690618100335996
18,P10,control,post,0,right,palm,60,True,0.861367156914639
19,P10,control,post,0,right,palm,240,True,1.0064413225263706
20,P10,control,post,0,right,back,60,True,0.8173301300375897
21,P10,control,post,0,right,back,120,True,0.7246047335465846
22,P10,control,post,0,left,palm,240,True,0.6829950770770665
23,P10,control,post,0,left,palm,120,False,0.7636253736636718
24,P10,control,post,1,left,palm,0,True,1.0416575373710657
25,P10,control,post,1,left,palm,60,True,0.6992879917743267
26,P10,control,post,1,left,back,0,True,0.7309920464067545
27,P10,control,post,1,right,palm,120,True,0.6822427722836437
28,P10,control,post,1,left,palm,240,True,0.6509776897946722
29,P10,control,post,1,left,back,300,True,0.6768103962094756
30,P10,control,post,1,left,back,120,True,0.837311789735395
31,P10,control,post,1,right,palm,180,True,0.6238702021437348
32,P10,control,post,1,left,palm,120,True,0.8907955278446025
33,P10,control,post,1,left,palm,180,True,0.7308453393088712
34,P10,control,post,1,right,back,180,True,0.7860370851012703
35,P10,control,post,1,right,back,120,True,0.8226571681188943
36,P10,control,post,1,right,back,240,True,0.697172038777353
37,P10,control,post,1,right,palm,240,False,0.6896417129282781
38,P10,control,post,1,right,back,60,True,0.553631211303582
39,P10,control,post,1,right,palm,300,True,0.9117447648932284
40,P10,control,post,1,right,back,0,True,0.5592405552051787
41,P10,control,post,1,right,palm,0,False,0.6925371670731693
42,P10,control,post,1,left,back,60,False,0.6367329287313623
43,P10,control,post,1,right,palm,60,True,0.8228031091166486
44,P10,control,post,1,left,palm,300,False,0.8651030167275167
45,P10,control,post,1,right,back,300,True,0.5788920281738683
46,P10,control,post,1,left,back,180,False,0.7602557070204057
47,P10,control,post,1,left,back,240,True,0.9572078766796039
48,P10,control,post,2,right,back,240,True,0.6424954915346461
49,P10,control,post,2,right,palm,120,True,0.9324676210162579
50,P10,control,post,2,left,back,300,True,0.6913382291895687
51,P10,control,post,2,left,palm,240,False,0.867369890340342
52,P10,control,post,2,left,palm,180,False,1.2523465474441764
53,P10,control,post,2,left,palm,60,True,0.8448654814674228
54,P10,control,post,2,right,back,0,True,0.5673186386193265
55,P10,control,post,2,right,palm,240,True,0.7168277252676489
56,P10,control,post,2,left,back,60,True,0.6361552934831707
57,P10,control,post,2,right,palm,60,True,0.5988648777856724
58,P10,control,post,2,right,back,300,True,0.49157449272752274
59,P10,control,post,2,left,back,0,True,0.6764641214940639
60,P10,control,post,2,right,back,120,True,0.5334645397852
61,P10,control,post,2,left,palm,300,True,0.7483701339588151
62,P10,control,post,2,right,back,60,True,0.47393746523812297
63,P10,control,post,2,right,palm,300,True,0.7398335429861618
64,P10,control,post,2,left,palm,120,True,0.7705964505294105
65,P10,control,post,2,right,palm,180,True,1.6875104380342236
66,P10,control,post,2,left,back,120,True,0.8310972311810474
67,P10,control,post,2,right,palm,0,True,0.577425723309716
68,P10,control,post,2,left,back,180,True,0.8787670781603083
69,P10,control,post,2,right,back,180,False,1.503882566907123
70,P10,control,post,2,left,back,240,False,0.734129203367047
71,P10,control,post,2,left,palm,0,True,0.8926111718028551
